gisjoin,year,state,statea,county,countya,tracta,name,c_tot_housing_unt,c_occup_unt,c_vacant_unt,c_population,c_male_pop,c_female_pop,c_black_pop,c_ai_pop,c_asian_pop,c_pacific_islander_pop,c_multiracial_pop,c_hispanic_pop,c_white_pop,c_perc_male,c_perc_female,c_perc_black,c_perc_asian,c_perc_pacific_islander,c_perc_ai,c_perc_multiracial,c_perc_hispanic,c_perc_white,c_median_age_tot,c_mean_household_size_tot,c_total_households,c_hh_type_family,c_hh_type_family_husband_wife,c_hh_type_family_other_family,c_hh_type_family_single_male,c_hh_type_family_single_female,c_hh_type_nonfamily,c_living_alone,c_roommates,c_hh_with_children,c_hh_family_with_children,c_generations_3plus,c_generations_under3,c_mean_family_size_tot,c_total_occupied_housing_units,c_owner_occupied_units,c_renter_occupied_units,c_perc_fam_hh,c_perc_nonfam_hh,c_perc_married_hh,c_perc_single_householder_fam_hh,c_perc_living_alone,c_perc_roommates,c_perc_child_hh,c_perc_child_fam_hh,c_perc_owner_occ,c_perc_renter_occ,s_tot_mtw,s_mtw_perc_carpooled,s_mtw_perc_drove_alone,s_mtw_perc_public_transport,s_mtw_perc_bike,s_mtw_perc_walk,s_tot_ttw,s_weighted_avg_ttw,s_tot_edu,s_edu_perc_nohs,s_edu_perc_hs,s_edu_perc_some_college,s_edu_perc_college,s_edu_perc_gradschool,s_median_household_income,s_tot_public_assistance_households,s_perc_public_assistance_income,s_median_family_income,s_percapita_income,s_tot_occ,s_occ_perc_aggriculture,s_occ_perc_construction_manufacturing,s_occ_perc_trade,s_occ_perc_transport_warehousing_utils,s_occ_perc_info,s_occ_perc_finance,s_occ_perc_professional,s_occ_perc_edu_health,s_occ_perc_arts_rec_accomodations_food,s_occ_perc_public_admin,s_tot_employment_status,s_tot_foreign_lang,s_employment_status_perc_unemployed,s_foreign_lang_perc_spoken,s_med_num_rooms,s_med_yr_bult,s_med_rent,s_med_hous_val,s_tot_occupied_units,s_tot_owner_occupied,s_tot_renter_occupied,s_perc_util_gas,s_perc_gas,s_perc_elect,s_perc_oil_ker,s_perc_coal_coke,s_perc_wood,s_perc_solar,s_perc_other,s_perc_no_fuel,s_perc_comp_plump,s_perc_incom_plump,s_perc_owner_no_vehi,s_perc_owner_vehi,s_perc_renter_no_vehi,s_perc_renter_vehi
G3600470088400,2010,New York,36,Kings County,047,088400,Census Tract 884,2106,1951,155,5236,2305,2931,4881,18,46,1,103,259,52,44.02215431627196,55.977845683728034,93.22001527883882,0.878533231474408,0.019098548510313215,0.3437738731856379,1.9671504965622613,4.946524064171124,0.9931245225362872,33.5,2.68,1951,1326,512,814,165,649,625,494,131,797,785,164,1787,3.23,1951,280,1671,67.96514607893388,32.03485392106612,26.242952332137364,41.72219374679651,25.320348539210663,6.714505381855458,40.85084572014351,40.23577652485905,14.351614556637621,85.64838544336237,2300,3.3913043478260874,21.695652173913043,68.69565217391305,0,5.043478260869565,2273,53.37879454465464,3368,25.29691211401425,41.3895486935867,17.48812351543943,14.786223277909738,1.0391923990498813,36504,1931,6.162610046607975,45656,18862,2310,0,14.025974025974024,11.298701298701298,11.212121212121213,0.6060606060606061,3.2034632034632033,7.532467532467532,34.24242424242424,2.294372294372294,8.051948051948052,3368,3368,33.1353919239905,9.11520190023753,4,1945,1016,562800,1931,293,1638,64.4225789746245,0.62143966856551,5.17866390471258,29.3112377006732,0,0,0,0,0.466079751424133,98.6865942028985,1.31340579710145,30.7167235494881,69.2832764505119,64.7741147741148,35.2258852258852
G3600470088600,2010,New York,36,Kings County,047,088600,Census Tract 886,1843,1745,98,4427,1970,2457,4137,0,20,1,66,340,26,44.499661170092615,55.50033882990739,93.44928845719448,0.451773209848656,0.0225886604924328,0,1.4908515925005648,7.680144567427151,0.5873051728032528,35.7,2.54,1745,1126,445,681,131,550,619,526,93,628,625,133,1612,3.15,1745,243,1502,64.5272206303725,35.4727793696275,25.501432664756447,39.02578796561605,30.143266475644698,5.329512893982808,35.98853868194843,35.816618911174785,13.925501432664756,86.07449856733524,1709,6.612053832650673,24.400234055002926,59.215915740198945,0,4.447045055588063,1618,52.2911001236094,2597,16.750096264921062,44.474393530997304,18.020793222949557,16.01848286484405,4.736234116288025,31605,1693,9.864146485528648,39848,18025,1783,0,4.48681996634885,11.273135165451487,6.842400448681997,2.131239484015704,0,9.702748177229388,46.77509814918676,4.711160964666293,2.9164329781267524,2597,2597,33.42318059299191,14.43973815941471,3.8,1945,1005,508700,1693,249,1444,69.8168930891908,1.59480212640284,1.06320141760189,25.8712344949793,0,0,0,0,1.65386887182516,100,0,34.5381526104418,65.4618473895582,64.9584487534626,35.0415512465374
G3600470088800,2010,New York,36,Kings County,047,088800,Census Tract 888,1551,1450,101,3923,1679,2244,3584,8,10,6,85,370,25,42.79887840938058,57.20112159061942,91.35865409125668,0.2549069589599796,0.15294417537598778,0.2039255671679837,2.166709151159827,9.431557481519246,0.637267397399949,35.7,2.71,1450,1039,403,636,103,533,411,361,50,591,586,142,1308,3.19,1450,309,1141,71.6551724137931,28.344827586206893,27.793103448275865,43.862068965517246,24.89655172413793,3.4482758620689653,40.758620689655174,40.41379310344828,21.310344827586206,78.6896551724138,1940,2.3195876288659796,22.11340206185567,69.38144329896907,0,4.278350515463917,1914,53.940438871473354,2767,17.708709794000725,49.114564510299964,14.166967835200579,16.552222623780267,2.4575352367184675,44158,1462,4.582763337893296,43031,19207,2001,0,5.897051474262868,13.243378310844578,7.746126936531734,1.7991004497751124,4.547726136931534,9.44527736131934,35.932033983008495,6.896551724137931,6.846576711644178,2767,2767,27.900252981568485,13.588724250090351,4.3,1949,1036,455600,1462,407,1055,68.1942544459644,1.29958960328317,2.7359781121751,27.7701778385773,0,0,0,0,0,100,0,27.7641277641278,72.2358722358722,58.7677725118483,41.2322274881517
G3600470089000,2010,New York,36,Kings County,047,089000,Census Tract 890,2387,2250,137,6319,2807,3512,5732,20,48,0,120,549,66,44.421585693938916,55.578414306061084,90.71055546763729,0.7596138629529988,0,0.3165057762304162,1.8990346573824972,8.688083557524925,1.0444690615603733,36.2,2.62,2250,1556,569,987,181,806,694,592,102,943,940,184,2066,3.15,2250,173,2077,69.15555555555557,30.844444444444445,25.288888888888888,43.86666666666667,26.311111111111114,4.533333333333333,41.91111111111111,41.77777777777778,7.68888888888889,92.31111111111112,2256,0,18.48404255319149,74.11347517730496,0,6.338652482269504,2232,51.4413082437276,4404,23.79654859218892,45.23160762942779,17.029972752043594,12.602179836512262,1.3396911898274295,30683,2153,5.48072457036693,30585,15075,2304,0,7.769097222222222,9.244791666666668,6.553819444444445,0,7.074652777777778,9.20138888888889,40.625,8.116319444444445,4.774305555555555,4404,4404,46.41235240690282,19.232515894641235,3.8,1944,1075,593800,2153,75,2078,65.6293543892243,0.789595912679981,9.1500232234092,23.8736646539712,0,0,0,0.557361820715281,0,97.6998050682261,2.30019493177388,74.6666666666667,25.3333333333333,67.9980750721848,32.0019249278152
G3600470089200,2010,New York,36,Kings County,047,089200,Census Tract 892,1548,1449,99,3651,1603,2048,3354,4,9,4,105,344,25,43.905779238564776,56.094220761435224,91.86524239934265,0.24650780608052586,0.10955902492467817,0.10955902492467817,2.875924404272802,9.422076143522323,0.6847439057792386,33.6,2.51,1449,939,285,654,102,552,510,426,84,588,581,103,1346,3.11,1449,68,1381,64.80331262939958,35.196687370600415,19.66873706004141,45.13457556935818,29.39958592132505,5.797101449275362,40.57971014492754,40.09661835748793,4.692891649413388,95.30710835058662,1405,2.775800711743772,18.36298932384342,69.25266903914591,0,6.975088967971531,1384,45.141618497109825,2016,22.916666666666664,40.52579365079365,19.29563492063492,15.823412698412698,1.4384920634920635,27022,1485,6.1952861952861955,30964,15841,1422,0,11.11111111111111,6.821378340365682,4.149085794655415,0,9.142053445850914,9.915611814345992,34.88045007032349,4.9929676511954995,4.9929676511954995,2016,2016,29.017857142857146,11.755952380952381,3.7,1942,904,586900,1485,145,1340,62.2895622895623,0,4.44444444444444,32.2558922558923,0,0,0,0.471380471380471,0.538720538720539,96.3768115942029,3.6231884057971,42.0689655172414,57.9310344827586,79.4776119402985,20.5223880597015
G3600470089400,2010,New York,36,Kings County,047,089400,Census Tract 894,1261,1142,119,3430,1516,1914,3117,12,19,0,74,379,43,44.19825072886297,55.80174927113703,90.87463556851311,0.5539358600583091,0,0.3498542274052478,2.1574344023323615,11.049562682215743,1.2536443148688046,32.9,2.87,1142,846,309,537,93,444,296,255,41,478,472,113,1029,3.33,1142,334,808,74.08056042031524,25.91943957968476,27.057793345008758,47.02276707530648,22.329246935201404,3.5901926444833623,41.85639229422067,41.33099824868651,29.246935201401055,70.75306479859896,1282,0.93603744149766,27.769110764430575,66.14664586583463,0,3.1201248049921997,1256,47.660828025477706,2072,28.764478764478763,33.397683397683394,17.953667953667953,18.243243243243242,1.6409266409266408,43616,1112,7.014388489208632,51771,15985,1306,0,7.9632465543644715,11.868300153139357,18.759571209800917,3.7519142419601836,3.0627871362940278,7.274119448698316,33.996937212863706,6.8147013782542105,1.0719754977029097,2072,2072,35.13513513513514,23.02123552123552,4.9,1951,1098,374600,1112,424,688,76.9784172661871,3.23741007194245,1.16906474820144,17.3561151079137,0,0,0,0,1.2589928057554,98.8691437802908,1.13085621970921,21.2264150943396,78.7735849056604,67.4418604651163,32.5581395348837
G3600470089600,2010,New York,36,Kings County,047,089600,Census Tract 896,1458,1357,101,3546,1512,2034,3080,17,141,4,85,337,39,42.63959390862944,57.360406091370564,86.85843203609701,3.976311336717428,0.1128031584884377,0.47941342357586014,2.397067117879301,9.503666102650875,1.0998307952622675,31.7,2.61,1357,911,315,596,92,504,446,374,72,576,570,111,1246,3.18,1357,151,1206,67.13338246131173,32.86661753868828,23.212969786293293,43.92041267501842,27.560795873249816,5.305821665438467,42.446573323507735,42.00442151805453,11.127487103905674,88.87251289609432,1595,3.6363636363636362,26.64576802507837,51.34796238244515,0,15.54858934169279,1550,40.24322580645161,2002,17.33266733266733,49.4005994005994,12.587412587412588,12.837162837162838,7.8421578421578415,39774,1357,9.137803979366248,46300,18939,1605,0,6.4797507788162,12.087227414330219,6.604361370716511,1.6822429906542056,3.115264797507788,10.59190031152648,43.67601246105919,4.7352024922118385,5.29595015576324,2002,2002,26.47352647352647,9.340659340659341,4,1946,1019,469000,1357,194,1163,75.0184229918939,0,7.9587324981577,16.138540899042,0,0,0,0.884303610906411,0,97.0284237726098,2.97157622739018,28.3505154639175,71.6494845360825,70.5932932072227,29.4067067927773
G3600470089800,2010,New York,36,Kings County,047,089800,Census Tract 898,754,677,77,2089,984,1105,1915,4,17,0,23,185,18,47.10387745332695,52.896122546673055,91.67065581617999,0.8137865007180469,0,0.19147917663954045,1.1010052656773577,8.855911919578746,0.861656294877932,32.3,3.09,677,510,210,300,62,238,167,140,27,301,299,71,606,3.51,677,242,435,75.33234859675036,24.66765140324963,31.0192023633678,44.313146233382575,20.6794682422452,3.9881831610044314,44.46085672082718,44.16543574593796,35.745937961595274,64.25406203840473,689,2.7576197387518144,29.753265602322205,59.21625544267054,0,4.644412191582003,674,43.45845697329377,1028,10.797665369649806,40.07782101167315,26.26459143968872,20.817120622568094,2.0428015564202333,36042,588,6.122448979591836,36250,16698,707,0,13.861386138613863,1.8387553041018387,12.446958981612447,3.6775106082036775,9.759547383309759,9.618104667609618,35.5021216407355,2.263083451202263,6.9306930693069315,1028,1028,37.45136186770428,17.607003891050585,4.8,1951,1357,430500,588,325,263,70.9183673469388,0,0,23.9795918367347,0,0,0,0,5.10204081632653,94.5714285714286,5.42857142857143,25.8461538461538,74.1538461538462,65.3992395437262,34.6007604562738
G3600470090000,2010,New York,36,Kings County,047,090000,Census Tract 900,2021,1900,121,5508,2303,3205,4611,33,12,7,173,1039,19,41.81190994916485,58.18809005083515,83.71459694989106,0.2178649237472767,0.1270878721859114,0.5991285403050108,3.140885984023239,18.863471314451708,0.34495279593318806,29.7,2.9,1900,1409,421,988,103,885,491,424,67,937,936,214,1686,3.41,1900,264,1636,74.1578947368421,25.842105263157894,22.157894736842103,52,22.315789473684212,3.5263157894736845,49.31578947368421,49.26315789473684,13.894736842105262,86.10526315789474,1776,0,13.344594594594595,81.13738738738738,0,2.9279279279279278,1730,47.914450867052025,3078,28.687459389213778,41.163092917478885,19.850552306692656,9.941520467836257,0.35737491877842753,22685,2001,7.946026986506746,24716,10795,1796,0,9.465478841870825,13.251670378619155,7.683741648106904,1.5033407572383073,4.120267260579064,3.6748329621380846,40.31180400890869,7.9621380846325165,5.122494432071269,3078,3078,37.03703703703704,24.301494476933073,4.1,1966,670,402400,2001,224,1777,71.264367816092,1.09945027486257,7.69615192403798,17.9410294852574,0,0,0.949525237381309,0,1.04947526236882,96.373779637378,3.62622036262204,37.9464285714286,62.0535714285714,81.9358469330332,18.0641530669668
G3600470090200,2010,New York,36,Kings County,047,090200,Census Tract 902,975,943,32,3451,1529,1922,2770,25,41,3,89,731,27,44.30599826137352,55.69400173862648,80.26658939437844,1.1880614314691393,0.08693132425383947,0.7244277021153289,2.578962619530571,21.182266009852217,0.7823819182845552,28.6,3.14,943,698,253,445,67,378,245,215,30,411,408,135,808,3.71,943,337,606,74.01908801696713,25.980911983032872,26.82926829268293,47.1898197242842,22.799575821845174,3.1813361611876987,43.584305408271476,43.266171792152704,35.73700954400849,64.26299045599151,946,9.408033826638478,18.181818181818183,68.6046511627907,1.0570824524312896,1.6913319238900635,946,50.71247357293869,1807,32.76148312119535,41.44991698948534,13.281682346430548,10.348644161593802,2.158273381294964,22176,874,13.043478260869565,26728,11857,956,0,3.8702928870292883,10.460251046025103,12.97071129707113,0.41841004184100417,11.610878661087867,5.543933054393305,18.93305439330544,9.728033472803348,11.715481171548117,1807,1807,44.881018262313226,25.67791920309906,4.8,1977,477,346400,874,402,472,77.116704805492,0,3.77574370709382,17.162471395881,0,0,0,0,1.94508009153318,98.2776089159068,1.72239108409321,17.6616915422886,82.3383084577114,87.0762711864407,12.9237288135593
G3600470090600,2010,New York,36,Kings County,047,090600,Census Tract 906,1595,1551,44,4581,1883,2698,3420,48,23,0,186,1356,33,41.10456232263698,58.89543767736301,74.65618860510806,0.5020737830168085,0,1.0478061558611658,4.060248853962016,29.60052390307793,0.7203667321545514,26.1,2.93,1551,1149,217,932,72,860,402,366,36,784,780,164,1387,3.44,1551,26,1525,74.08123791102514,25.918762088974855,13.99097356544165,60.0902643455835,23.597678916827853,2.321083172147002,50.54803352675693,50.29013539651837,1.6763378465506125,98.32366215344939,941,1.8065887353878853,10.839532412327312,68.54410201912859,0,17.215727948990438,926,49.128509719222464,2120,33.20754716981132,43.49056603773585,11.132075471698114,12.169811320754716,0,13450,1503,10.179640718562874,17160,9016,953,0,11.017838405036725,15.634837355718783,15.949632738719831,1.049317943336831,10.703043022035677,11.437565582371459,29.69569779643232,1.7838405036726128,1.2591815320041972,2120,2120,45.23584905660377,28.915094339622645,4.2,1960,455,516700,1503,28,1475,60.2129075182967,0,7.51829673985363,25.4823685961411,0,0,0,5.38922155688623,1.39720558882236,100,0,100,0,85.6271186440678,14.3728813559322
G3600470090800,2010,New York,36,Kings County,047,090800,Census Tract 908,1315,1256,59,3990,1749,2241,2965,18,16,2,156,1181,66,43.83458646616541,56.16541353383459,74.3107769423559,0.40100250626566414,0.05012531328320802,0.4511278195488722,3.909774436090226,29.598997493734338,1.6541353383458646,26.8,2.69,1256,850,166,684,67,617,406,375,31,588,586,113,1143,3.32,1256,14,1242,67.67515923566879,32.324840764331206,13.21656050955414,54.45859872611465,29.856687898089174,2.4681528662420384,46.81528662420382,46.65605095541402,1.1146496815286624,98.88535031847134,1047,0,12.51193887297039,80.89780324737345,0,6.59025787965616,1047,53.22636103151862,1680,19.28571428571429,50.95238095238095,18.80952380952381,5.476190476190476,5.476190476190476,20313,1213,11.624072547403133,19182,12096,1047,0,10.792741165234002,13.18051575931232,8.30945558739255,0.7640878701050621,6.685768863419293,5.730659025787966,24.259789875835722,16.045845272206304,6.4947468958930274,1680,1680,35.11904761904761,18.75,3.6,1963,535,575000,1213,28,1185,57.213520197856496,0,11.6240725474031,27.9472382522671,0,0,0,0.659521846661171,2.55564715581204,98.4744469870328,1.5255530129672,28.5714285714286,71.4285714285714,83.1223628691983,16.8776371308017
G3600470091000,2010,New York,36,Kings County,047,091000,Census Tract 910,2249,2240,9,5610,2340,3270,4151,53,36,5,272,1694,29,41.711229946524064,58.288770053475936,73.99286987522281,0.6417112299465241,0.08912655971479501,0.9447415329768271,4.848484848484849,30.19607843137255,0.516934046345811,30.4,2.5,2240,1381,262,1119,83,1036,859,823,36,895,892,158,2082,3.31,2240,23,2217,61.65178571428571,38.34821428571429,11.696428571428571,49.955357142857146,36.74107142857143,1.607142857142857,39.955357142857146,39.82142857142857,1.0267857142857142,98.97321428571428,970,0,9.381443298969073,64.63917525773196,0,14.845360824742269,893,43.16797312430011,3075,44.91056910569105,39.707317073170735,7.284552845528455,8.097560975609756,0,11034,2374,19.96630160067397,11994,7995,984,0,7.723577235772358,7.41869918699187,7.621951219512195,0,7.723577235772358,7.317073170731707,45.32520325203252,8.130081300813007,7.113821138211382,3075,3075,62.53658536585366,29.723577235772357,3.7,1959,324,NA,2374,13,2361,62.5526537489469,0,17.9022746419545,17.2704296545914,0,0,0,1.2636899747262,1.01095197978096,99.4885916601101,0.511408339889851,100,0,86.9546802202457,13.0453197797543
G3600470091200,2010,New York,36,Kings County,047,091200,Census Tract 912,2333,2315,18,6814,2793,4021,5148,82,39,0,226,1978,61,40.98914000587027,59.010859994129724,75.55033754035809,0.5723510419724098,0,1.2034047549163487,3.3167009098914,29.028470795421192,0.8952157323158204,26.1,2.94,2315,1779,320,1459,116,1343,536,494,42,1178,1177,285,2030,3.42,2315,15,2300,76.84665226781857,23.153347732181427,13.822894168466524,63.02375809935206,21.339092872570195,1.8142548596112311,50.885529157667385,50.84233261339093,0.6479481641468683,99.35205183585313,1539,7.8622482131254054,4.28849902534113,71.8648473034438,0,11.760883690708251,1500,42.559333333333335,3264,38.939950980392155,40.44117647058824,11.060049019607842,8.854166666666668,0.7046568627450981,15811,2442,9.090909090909092,18874,9718,1551,0,4.384268214055448,15.151515151515152,14.248871695680206,0,6.3185041908446165,9.993552546744036,41.3926499032882,0.9671179883945842,5.222437137330754,3264,3264,48.03921568627451,24.96936274509804,4.3,1955,359,NA,2442,0,2442,70.6388206388206,0,3.93120393120393,19.2465192465192,0,0,0,2.98935298935299,3.19410319410319,100,0,NA,NA,86.7731367731368,13.2268632268632
G3600470091600,2010,New York,36,Kings County,047,091600,Census Tract 916,1593,1470,123,4325,1912,2413,3740,17,31,0,108,641,53,44.20809248554913,55.79190751445087,86.47398843930635,0.7167630057803468,0,0.39306358381502887,2.4971098265895955,14.820809248554914,1.2254335260115607,31,2.87,1470,1019,298,721,102,619,451,391,60,666,655,170,1300,3.47,1470,236,1234,69.31972789115646,30.680272108843536,20.272108843537413,49.047619047619044,26.598639455782312,4.081632653061225,45.30612244897959,44.5578231292517,16.054421768707485,83.94557823129252,1261,2.141157811260904,19.984139571768438,66.53449643140364,1.8239492466296592,8.406026962727994,1247,46.281475541299116,2469,40.46172539489672,38.679627379505874,13.001215066828674,6.601863102470635,1.2555690562980963,25614,1320,5.984848484848484,29301,12309,1271,0.865460267505901,14.712824547600315,8.969315499606608,7.789142407553109,2.5963808025177024,2.3603461841070024,11.408339889850511,24.783634933123526,9.75609756097561,4.484657749803304,2469,2469,50.3037667071689,18.712029161603887,4.3,1960,1030,458400,1320,285,1035,62.1969696969697,7.5,13.7878787878788,16.5151515151515,0,0,0,0,0,99.5430809399478,0.456919060052219,29.4736842105263,70.5263157894737,69.7584541062802,30.2415458937198
G3600470091800,2010,New York,36,Kings County,047,091800,Census Tract 918,998,990,8,2804,1200,1604,1921,39,0,0,139,1039,13,42.796005706134096,57.203994293865904,68.50927246790299,0,0,1.3908701854493581,4.957203994293866,37.05420827389443,0.46362339514978607,32.9,2.83,990,748,230,518,80,438,242,215,27,429,429,107,883,3.29,990,294,696,75.55555555555556,24.444444444444443,23.232323232323232,52.323232323232325,21.71717171717172,2.727272727272727,43.333333333333336,43.333333333333336,29.6969696969697,70.3030303030303,1118,3.1305903398926653,36.04651162790697,51.341681574239715,0,2.862254025044723,1044,47.81417624521073,1733,18.69590305828044,30.813618003462206,23.312175418349682,19.446047316791688,7.732256203115984,37417,1079,0.6487488415199258,56286,21772,1149,0,2.175805047867711,14.099216710182768,2.4369016536118364,1.4795474325500435,7.397737162750218,11.401218450826805,41.253263707571804,3.2201914708442123,14.53437771975631,1733,1733,32.890940565493366,32.77553375649163,4.9,1979,627,327000,1079,475,604,83.0398517145505,2.50231696014829,3.42910101946247,8.34105653382762,0,0,0,0,2.68767377201112,100,0,25.0526315789474,74.9473684210526,66.887417218543,33.112582781457
